sys_id_item;item;status;derivados;variavel;tipo;coleta_dado;alteracao;codigo;variavel_nova;pergunta_variavel_nova;derivado_afetado;flow_workflow_do_item;fluxo_le_variavel (sim/não);observacoes_servicenow
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;dividido;"Dar ciência das minhas férias programadas
Devolver aviso de férias da minha equipe";label_importante;rótulo rich text;não;removida;visual;;;todos;flow disparado: EY: Return of Vacation Notice (específico do item, published, 5 execuções);;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;dividido;"Dar ciência das minhas férias programadas
Devolver aviso de férias da minha equipe";label_assistente_maia;rótulo rich text;não;removida;visual;;;todos;flow disparado: EY: Return of Vacation Notice (específico do item, published, 5 execuções);;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;dividido;"Dar ciência das minhas férias programadas
Devolver aviso de férias da minha equipe";label_kb_adp;rótulo rich text;não;removida;visual;;;todos;flow disparado: EY: Return of Vacation Notice (específico do item, published, 5 execuções);;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;dividido;"Dar ciência das minhas férias programadas
Devolver aviso de férias da minha equipe";v_cont_start_vacation;início container;não;removida;visual;;;todos;flow disparado: EY: Return of Vacation Notice (específico do item, published, 5 execuções);;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;dividido;"Dar ciência das minhas férias programadas
Devolver aviso de férias da minha equipe";formatter;fim container;não;removida;visual;;;todos;flow disparado: EY: Return of Vacation Notice (específico do item, published, 5 execuções);;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;dividido;"Dar ciência das minhas férias programadas
Devolver aviso de férias da minha equipe";v_text_attach;rótulo;não;substituída;substituida_por;nova_anexo_aviso_adp;Envie o aviso de férias gerado pelo sistema ADP (com 35 dias de antecedência).;todos;flow disparado: EY: Return of Vacation Notice (específico do item, published, 5 execuções);;
02733af71bb43910d1abda4ce54bcb4c;Emissão de Notas Fiscais de Industrialização;conversacional;Solicitar nota fiscal de remessa para industrialização;v_attach_pdf;rótulo rich text;não;removida;visual;;;todos;"flow disparado: EY: Issuance of Industrialization Invoices (específico do item, published, 18 execuções)
flow disparado: EY: TAX - Send notifications to external (Issuance of Industrialization Invoices) (específico do item, published, 18 execuções)";;
02733af71bb43910d1abda4ce54bcb4c;Emissão de Notas Fiscais de Industrialização;conversacional;Solicitar nota fiscal de remessa para industrialização;v_attachment_confirmation;rótulo;não;removida;visual;;;todos;"flow disparado: EY: Issuance of Industrialization Invoices (específico do item, published, 18 execuções)
flow disparado: EY: TAX - Send notifications to external (Issuance of Industrialization Invoices) (específico do item, published, 18 execuções)";;
71d664751b542550d1abda4ce54bcb0f;Informações ou dúvidas relacionadas à Licenças e Ausências;conversacional;Tirar dúvida sobre licenças e ausências;Info;rótulo rich text;não;removida;visual;;;todos;"flow disparado: Questions or Information Leaves and Absences ​ (específico do item, published, 4 execuções)
flow disparado: EY: Reopen Flow HTR - N2 (específico do item, published, 0 execuções)";;
96ae57af1b9c61d0d1abda4ce54bcbe7;Informações sobre Cartão Corporativo;dividido;"Tirar dúvida sobre cartão corporativo
Avisar viagem internacional com cartão corporativo";v_if_you_have_questions_about_the_process;rótulo rich text;não;removida;visual;;;todos;flow disparado: EY: Corporate Card Information (específico do item, published, 10 execuções);;
96ae57af1b9c61d0d1abda4ce54bcbe7;Informações sobre Cartão Corporativo;dividido;"Tirar dúvida sobre cartão corporativo
Avisar viagem internacional com cartão corporativo";v_corporate_card_information;início container;não;removida;visual;;;todos;flow disparado: EY: Corporate Card Information (específico do item, published, 10 execuções);;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;conversacional;Reclassificar ou legalizar adiantamento - LATAM;v_click_here_to_download_the_template;rótulo rich text;não;removida;visual;;;todos;flow disparado: EY: Reclassification and Legalization of Advances to Employees - LATAM (específico do item, published, 1 execuções);;
f662d29e1ba2b810a530426fe54bcb8b;Reembolso Auxílio Creche ou Babá;conversacional;Pedir reembolso de auxílio-creche ou babá;fill_request;início container;não;removida;visual;;;todos;"flow disparado: EY: Reimbursement of Daycare or Babysitting Assistance (específico do item, published, 6 execuções)
flow disparado: NAT&CO Auxílio Creche e Babá (específico do item, published, inativo, 0 execuções)";;
f662d29e1ba2b810a530426fe54bcb8b;Reembolso Auxílio Creche ou Babá;conversacional;Pedir reembolso de auxílio-creche ou babá;formatter2;fim container;não;removida;visual;;;todos;"flow disparado: EY: Reimbursement of Daycare or Babysitting Assistance (específico do item, published, 6 execuções)
flow disparado: NAT&CO Auxílio Creche e Babá (específico do item, published, inativo, 0 execuções)";;
f662d29e1ba2b810a530426fe54bcb8b;Reembolso Auxílio Creche ou Babá;conversacional;Pedir reembolso de auxílio-creche ou babá;formatter;fim container;não;removida;visual;;;todos;"flow disparado: EY: Reimbursement of Daycare or Babysitting Assistance (específico do item, published, 6 execuções)
flow disparado: NAT&CO Auxílio Creche e Babá (específico do item, published, inativo, 0 execuções)";;
f662d29e1ba2b810a530426fe54bcb8b;Reembolso Auxílio Creche ou Babá;conversacional;Pedir reembolso de auxílio-creche ou babá;statement_of_veracity;rótulo;não;removida;visual;;;todos;"flow disparado: EY: Reimbursement of Daycare or Babysitting Assistance (específico do item, published, 6 execuções)
flow disparado: NAT&CO Auxílio Creche e Babá (específico do item, published, inativo, 0 execuções)";;
dc0f75b81bb39114d1abda4ce54bcba5;Relatar erros ou ajustes no acesso ADP;conversacional;Relatar erro ou pedir ajuste de acesso no ADP;v_adp_access_maintenance;início container;não;removida;visual;;;todos;flow disparado: EY: ADP Access Maintenance (específico do item, published, 1 execuções);;
5c8fbbfe1b754e90d1abda4ce54bcba5;Solicitação de compras descentralizadas;dividido;"Solicitar requisição de compra descentralizada (PR ou CW)
Solicitar criação e aceite de folha de serviço (compra descentralizada)";v_faq_about_process;rótulo rich text;não;removida;visual;;;todos;"flow disparado: EY: Request for decentralized purchases (específico do item, draft, inativo, 0 execuções)
flow disparado: EY: Fill HUB Records (específico do item, published, 0 execuções)
flow disparado: EY: Request for decentralized purchases - Creation and Acceptance of Service Sheet (específico do item, published, 40 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation (específico do item, draft, inativo, 0 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation - Part 1 (específico do item, published, 39 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation (específico do item, published, 0 execuções)";;
5c8fbbfe1b754e90d1abda4ce54bcba5;Solicitação de compras descentralizadas;dividido;"Solicitar requisição de compra descentralizada (PR ou CW)
Solicitar criação e aceite de folha de serviço (compra descentralizada)";v_info_exclusively_decentralized_purchases;rótulo rich text;não;removida;visual;;;todos;"flow disparado: EY: Request for decentralized purchases (específico do item, draft, inativo, 0 execuções)
flow disparado: EY: Fill HUB Records (específico do item, published, 0 execuções)
flow disparado: EY: Request for decentralized purchases - Creation and Acceptance of Service Sheet (específico do item, published, 40 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation (específico do item, draft, inativo, 0 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation - Part 1 (específico do item, published, 39 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation (específico do item, published, 0 execuções)";;
5c8fbbfe1b754e90d1abda4ce54bcba5;Solicitação de compras descentralizadas;dividido;"Solicitar requisição de compra descentralizada (PR ou CW)
Solicitar criação e aceite de folha de serviço (compra descentralizada)";v_term_responsibility_contracting;rótulo rich text;não;removida;visual;;;todos;"flow disparado: EY: Request for decentralized purchases (específico do item, draft, inativo, 0 execuções)
flow disparado: EY: Fill HUB Records (específico do item, published, 0 execuções)
flow disparado: EY: Request for decentralized purchases - Creation and Acceptance of Service Sheet (específico do item, published, 40 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation (específico do item, draft, inativo, 0 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation - Part 1 (específico do item, published, 39 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation (específico do item, published, 0 execuções)";;
5c8fbbfe1b754e90d1abda4ce54bcba5;Solicitação de compras descentralizadas;dividido;"Solicitar requisição de compra descentralizada (PR ou CW)
Solicitar criação e aceite de folha de serviço (compra descentralizada)";v_download_template;rótulo rich text;não;removida;visual;;;todos;"flow disparado: EY: Request for decentralized purchases (específico do item, draft, inativo, 0 execuções)
flow disparado: EY: Fill HUB Records (específico do item, published, 0 execuções)
flow disparado: EY: Request for decentralized purchases - Creation and Acceptance of Service Sheet (específico do item, published, 40 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation (específico do item, draft, inativo, 0 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation - Part 1 (específico do item, published, 39 execuções)
flow disparado: EY: Request for decentralized purchases - PR creation (específico do item, published, 0 execuções)";;
26f745881b806dd4a530426fe54bcbb2;Solicitação de Exclusão da Aprovação;conversacional;Excluir ajuste aprovado indevidamente no ponto;formatter;fim container;não;removida;visual;;;todos;flow disparado: EY: Approval Exclusion Request (específico do item, published, 0 execuções);;
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;conversacional;Solicitar pagamento do varejo (lojas);v_label_payment;início container;não;removida;visual;;;todos;flow disparado: EY: Request for handling Retail payments (específico do item, published, 2 execuções);;
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;conversacional;Solicitar pagamento do varejo (lojas);formatter2;fim container;não;removida;visual;;;todos;flow disparado: EY: Request for handling Retail payments (específico do item, published, 2 execuções);;
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;conversacional;Solicitar pagamento do varejo (lojas);v_bank_details;início container;não;removida;visual;;;todos;flow disparado: EY: Request for handling Retail payments (específico do item, published, 2 execuções);;
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;conversacional;Solicitar pagamento do varejo (lojas);formatter;fim container;não;removida;visual;;;todos;flow disparado: EY: Request for handling Retail payments (específico do item, published, 2 execuções);;
dad4109c1b9c691ca530426fe54bcb24;Solicitar cadastro e reativação de app de Táxi e Viagens Corporativas;conversacional;Cadastrar ou reativar acesso ao app de táxi e viagens corporativas;v_label_if_you_have_questions;rótulo rich text;não;removida;visual;;;todos;"flow disparado: EY: Request registration and reactivation of Taxi and Corporative Travel app v2 (específico do item, published, 0 execuções)
flow disparado: Copy of EY: Request registration and reactivation of Taxi and Corporative Travel app (específico do item, published, 0 execuções)
flow disparado: EY: Request registration and reactivation of Taxi and Corporative Travel app (específico do item, published, inativo, 0 execuções)";;
dad4109c1b9c691ca530426fe54bcb24;Solicitar cadastro e reativação de app de Táxi e Viagens Corporativas;conversacional;Cadastrar ou reativar acesso ao app de táxi e viagens corporativas;v_container_request_registration_and_reactivation;início container;não;removida;visual;;;todos;"flow disparado: EY: Request registration and reactivation of Taxi and Corporative Travel app v2 (específico do item, published, 0 execuções)
flow disparado: Copy of EY: Request registration and reactivation of Taxi and Corporative Travel app (específico do item, published, 0 execuções)
flow disparado: EY: Request registration and reactivation of Taxi and Corporative Travel app (específico do item, published, inativo, 0 execuções)";;
c15bef711bdde110a530426fe54bcbc0;Solicitar criação de pagamento manual e ITP;conversacional;Solicitar pagamento manual ou ITP (taxas e juros);v_download_template;rótulo rich text;não;removida;visual;;;todos;"flow disparado: EY: Request manual payment creation (específico do item, published, 37 execuções)
flow disparado: Desativado EY: Request manual payment creation (específico do item, draft, inativo, 0 execuções)";;
0d5a7420874f3a10017d65790cbb354e;Treinamentos Normativos;dividido;"Mapear treinamento normativo (NR) para colaborador
Desmapear treinamento normativo (NR) de colaborador
Solicitar relatório ou certificado de treinamento normativo (NR)";label_training;rótulo rich text;não;removida;visual;;;todos;"flow disparado: EY: Portal Notification - Escalation (genérico, published, 0 execuções)
flow disparado: ACN: Notifications for Effective Calendar (genérico, published, 23 execuções)
flow disparado: EY: Reopen Flow HTR (genérico, published, 47 execuções)
flow disparado: EY: Close OLA task - Hispanic (genérico, published, 0 execuções)
flow disparado: EY: HTR - Update case to active SLA conditions (genérico, published, 17 execuções)
flow disparado: ACN: Contract Termination (genérico, published, inativo, 0 execuções)
flow disparado: EY: Close OLA task (genérico, published, 4 execuções)
flow disparado: EY: Portal Portal Notification Hispanic - Opening (genérico, published, 4 execuções)
flow disparado: EY: Reopen Flow PTP - Consulta de Fornecedores (genérico, draft, inativo, 0 execuções)";;
0d5a7420874f3a10017d65790cbb354e;Treinamentos Normativos;dividido;"Mapear treinamento normativo (NR) para colaborador
Desmapear treinamento normativo (NR) de colaborador
Solicitar relatório ou certificado de treinamento normativo (NR)";label_training_2;rótulo rich text;não;removida;visual;;;todos;"flow disparado: EY: Portal Notification - Escalation (genérico, published, 0 execuções)
flow disparado: ACN: Notifications for Effective Calendar (genérico, published, 23 execuções)
flow disparado: EY: Reopen Flow HTR (genérico, published, 47 execuções)
flow disparado: EY: Close OLA task - Hispanic (genérico, published, 0 execuções)
flow disparado: EY: HTR - Update case to active SLA conditions (genérico, published, 17 execuções)
flow disparado: ACN: Contract Termination (genérico, published, inativo, 0 execuções)
flow disparado: EY: Close OLA task (genérico, published, 4 execuções)
flow disparado: EY: Portal Portal Notification Hispanic - Opening (genérico, published, 4 execuções)
flow disparado: EY: Reopen Flow PTP - Consulta de Fornecedores (genérico, draft, inativo, 0 execuções)";;
0d5a7420874f3a10017d65790cbb354e;Treinamentos Normativos;dividido;"Mapear treinamento normativo (NR) para colaborador
Desmapear treinamento normativo (NR) de colaborador
Solicitar relatório ou certificado de treinamento normativo (NR)";label_training_3;rótulo rich text;não;removida;visual;;;todos;"flow disparado: EY: Portal Notification - Escalation (genérico, published, 0 execuções)
flow disparado: ACN: Notifications for Effective Calendar (genérico, published, 23 execuções)
flow disparado: EY: Reopen Flow HTR (genérico, published, 47 execuções)
flow disparado: EY: Close OLA task - Hispanic (genérico, published, 0 execuções)
flow disparado: EY: HTR - Update case to active SLA conditions (genérico, published, 17 execuções)
flow disparado: ACN: Contract Termination (genérico, published, inativo, 0 execuções)
flow disparado: EY: Close OLA task (genérico, published, 4 execuções)
flow disparado: EY: Portal Portal Notification Hispanic - Opening (genérico, published, 4 execuções)
flow disparado: EY: Reopen Flow PTP - Consulta de Fornecedores (genérico, draft, inativo, 0 execuções)";;
